_id,中标时间,项目名称,中标金额(万元),中标公司,城市,中标年份,中标月份
6523fe0fe56a2f842023bd3c,2022-11-18,幺家店路道路工程-第一、四标段-绿化工程,179.0,北京阳光美景园林绿化工程有限公司,北京,2022,11
6523fe0fe56a2f842023bd3d,2022-11-18,朝阳区长营南路（长营路-辛庄路）道路工程-绿化工程,113.0,北京阳光美景园林绿化工程有限公司,北京,2022,11
6523fe0fe56a2f842023bd3e,2022-11-17,碧岸澜庭与天丰苑小区北侧环境整治项目其他公共设施施工采购项目,116.0,北京文茵风景园林绿化有限公司,北京,2022,11
6523fe0fe56a2f842023bd3f,2022-11-15,通州区张家湾设计小镇及周边综合治理提升项目（施工）,3141.0,北京路桥海威园林绿化有限公司,北京,2022,11
6523fe0fe56a2f842023bd40,2022-11-15,工学院与交叉学科大楼（工学院与交叉学科大楼2#楼（教学科研用房）等5项）室外绿化景观工程,582.0,北京欣风景生态园林工程有限公司,北京,2022,11
6523fe0fe56a2f842023bd41,2022-11-15,2022年公园绿地建设项目（一标段）,1723.0,北京市兴南园林绿化有限责任公司,北京,2022,11
6523fe0fe56a2f842023bd42,2022-11-15,2022年口袋公园建设项目（二标段）,2725.0,北京兴科绿源绿化工程有限公司,北京,2022,11
6523fe0fe56a2f842023bd43,2022-11-15,栖湖组团项目（1#酒店）园林工程,3245.0,北京市花木有限公司,北京,2022,11
6523fe0fe56a2f842023bd44,2022-11-15,2022年口袋公园建设项目（一标段）,2706.0,北京京林园林集团有限公司,北京,2022,11
6523fe0fe56a2f842023bd45,2022-11-14,北京朝阳站周边重点区域综合整治提升项目,3210.0,北京金诚园林绿化工程有限公司,北京,2022,11
6523fe0fe56a2f842023bd46,2022-11-11,朝阳区姚家园新村C、H组团农民定向安置房及配套设施项目(H组团）(1#住宅楼等34项)-园林景观绿化工程,1580.0,北京五环清馨园林绿化有限公司,北京,2022,11
6523fe0fe56a2f842023bd47,2022-11-11,天空之境产业广场项目园林景观工程,995.0,北京京润园林绿化工程有限公司,北京,2022,11
6523fe0fe56a2f842023bd48,2022-11-09,北京市房山区张坊镇人民政府房山区2015年、2016年、2018年、2019年、2020年平原造林工程养护项目（2022年）（张坊镇）,439.0,北京四季花海园林绿化有限公司,北京,2022,11
6523fe0fe56a2f842023bd49,2022-11-09,宛平街道刘庄子铁路沿线绿化提升项目,210.0,北京市园林设计工程有限公司,北京,2022,11
6523fe0fe56a2f842023bd4a,2022-11-08,化工路沿线环境整治项目（施工）,3378.0,北京朝园弘园林绿化有限责任公司,北京,2022,11
6523fe0fe56a2f842023bd4b,2022-11-08,西山绿道（石景山段）建设工程（设计）,255.0,北京市园林古建设计研究院有限公司,北京,2022,11
6523fe0fe56a2f842023bd4c,2022-11-08,北京市矿山生态修复治理（2022年）房山区青龙湖镇碾子沟二号石料场等3个治理区项目（绿化工程）,188.0,北京如景生态园林绿化有限公司,北京,2022,11
6523fe0fe56a2f842023bd4d,2022-11-08,北京市矿山生态修复治理（2022年）房山区青龙湖镇碾子沟二号石料场等3个治理区项目,102.0,河南省生态园林绿化建设有限公司,北京,2022,11
6523fe0fe56a2f842023bd4e,2022-11-07,石景山区调色板城市公共空间改造提升项目（设计）,112.0,北京创新景观园林设计有限责任公司,北京,2022,11
6523fe0fe56a2f842023bd4f,2022-11-04,北京经济技术开发区博兴八路（凉水河路~新凤河路）道路改造工程-园林绿化工程,1236.0,北京金都园林绿化有限责任公司,北京,2022,11
6523fe0fe56a2f842023bd50,2022-11-04,顺义区后沙峪镇龙腾世纪文化广场改造提升工程（设计）,148.0,北京中国风景园林规划设计研究有限公司,北京,2022,11
6523fe0fe56a2f842023bd51,2022-11-04,北京市房山区人民政府城关街道办事处房山区2012年、2013年、2014年、2015年、2017年、2018年、2019年、2020年平原造林工程养护项目（2022年）（城关街道办事处）,963.0,北京城关绿化有限公司,北京,2022,11
6523fe0fe56a2f842023bd52,2022-11-03,一线四矿铁路沿线环境整治工程（一期）一标段,1092.0,北京路桥诺亚方舟园林绿化有限公司,北京,2022,11
6523fe0fe56a2f842023bd53,2022-11-02,北京电影学院怀柔校区东部用地景观绿化项目,128.0,北京怡美琳建筑工程有限公司,北京,2022,11
6523fe0fe56a2f842023bd54,2022-11-02,2022年月坛地区老旧小区树木应急维护项目,125.0,北京天赐美景园林绿化工程有限公司,北京,2022,11
6523fe0fe56a2f842023bd55,2022-11-02,原国门园区空置行道树池种植工程其他专业施工采购项目,103.0,北京空港物语园林绿化工程有限公司,北京,2022,11
6523fe0fe56a2f842023bd56,2022-11-01,通州区于家务回族乡美丽乡村建设项目大耕垡村绿化美化提升工程（十一标）,499.0,北京京田建筑有限公司,北京,2022,11
6523fe0fe56a2f842023bd57,2022-11-28,唐山海港经济开发区供水管网工程绿化恢复工程（EPC）二标段,6022.0,唐山瑞森园林绿化有限公司（联合体成员：北京东方易地景观设计有限公司）,河北,2022,11
6523fe0fe56a2f842023bd58,2022-11-25,邯郸市紫山公园(紫山核心区)四期植被景观提升绿化养护项目,36.0,河北荣方园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd59,2022-11-24,2022年唐丰路（瓦房庄立交桥-南湖大道）景观绿化工程施工图设计项目,144.0,唐山市规划建筑设计研究院有限公司,河北,2022,11
6523fe0fe56a2f842023bd5a,2022-11-24,邯郸市紫山公园(紫山核心区)三期植被景观提升绿化养护项目,45.0,河北荣方园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd5b,2022-11-24,河北省保定市太行山生态综合治理项目（曲阳）（2022年）一标段,457.0,曲阳县森宇园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd5c,2022-11-24,河北省保定市太行山生态综合治理项目（曲阳）（2022年）二标段,463.0,曲阳正宇园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd5d,2022-11-24,河北省保定市太行山生态综合治理项目（曲阳）（2022年）三标段,448.0,曲阳县锦瑞园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd5e,2022-11-22,邯郸市紫山公园(紫山核心区)二号湖景观提升绿化养护项目,158.0,河北中苍泉园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd5f,2022-11-22,衡水市冀州区冀州镇褚庄村等六个村庄改造建设项目一标段褚庄村环境整治绿化工程,10.0,冀州区万晟建筑队,河北,2022,11
6523fe0fe56a2f842023bd60,2022-11-22,保定卷烟厂异地搬迁周边规划道路建设工程-绿化工程（规划六路）二次,278.0,河北汇之轩环境工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd61,2022-11-22,桥西区 2022 年城市园林绿化及配套设施综合更新改造工程（一标段）施工,1682.0,张家口市春艺园林工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd62,2022-11-22,平泉市2022年度燕山山地（瀑河流域）生态综合治理项目林业建设工程（退化林修复）一标段（二次）,140.0,承德娟泽园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd63,2022-11-22,隆化县2022年度燕山山地（滦河中游）生态综合治理项目林业建设（退化林修复）一标段,2915.0,承德嘉实节能科技发展有限公司,河北,2022,11
6523fe0fe56a2f842023bd64,2022-11-22,隆化县2022年度燕山山地（滦河中游）生态综合治理项目林业建设（退化林修复）二标段,348.0,隆化县延明建筑工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd65,2022-11-22,平泉市2022年度燕山山地（瀑河流域）生态综合治理项目林业建设工程（人工造林、封山育林）八标段（二次）,67.0,承德创美林业发展有限公司,河北,2022,11
6523fe0fe56a2f842023bd66,2022-11-22,平泉市2022年度燕山山地（瀑河流域）生态综合治理项目林业建设工程（人工造林、封山育林）五标段（二次）,74.0,平泉市时代园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd67,2022-11-22,平泉市2022年度燕山山地（瀑河流域）生态综合治理项目林业建设工程（人工造林、封山育林）一标段 （二次）,62.0,承德鸿鹏园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd68,2022-11-22,平泉市2022年度燕山山地（瀑河流域）生态综合治理项目林业建设工程（退化林修复）十一标段（二次）,137.0,承德木丰农业发展有限公司,河北,2022,11
6523fe0fe56a2f842023bd69,2022-11-22,平泉市2022年度燕山山地（瀑河流域）生态综合治理项目林业建设工程（人工造林、封山育林）十二标段（二次）,98.0,平泉市聚兴建筑工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd6a,2022-11-22,涿鹿县2022年中央财政林业发展改革资金造林项目（二次）一标段,215.0,涿鹿县加维园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd6b,2022-11-22,涿鹿县2022年中央财政林业发展改革资金造林项目（二次）二标段,214.0,涿鹿县众星绿化有限公司,河北,2022,11
6523fe0fe56a2f842023bd6c,2022-11-21,阜平县中心城区D片区市政基础设施建设项目绿化工程,870.0,江苏星美环境建设有限公司,河北,2022,11
6523fe0fe56a2f842023bd6d,2022-11-21,石家庄市冀粤生物质能发电有限公司保洁及绿化服务项目,103.0,河北鼎绿园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd6e,2022-11-21,武安市太行山绿化二期建设项目EPC总承包,73771.0,武安市市政工程公司,河北,2022,11
6523fe0fe56a2f842023bd6f,2022-11-21,康保县2022年造林工程封山育林项目施工第三标段,205.0,张家口筑垣建筑工程有限责任公司,河北,2022,11
6523fe0fe56a2f842023bd70,2022-11-18,鸡泽县安泰园公墓项目-绿化工程,86.0,邯郸市盛旺市政工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd71,2022-11-18,康保县2022年造林工程封山育林项目施工第一标段,232.0,张家口安泰园林景观工程股份有限公司,河北,2022,11
6523fe0fe56a2f842023bd72,2022-11-18,康保县2022年造林工程封山育林项目施工第四标段,154.0,河北程昌建筑工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd73,2022-11-18,康保县2022年造林工程封山育林项目施工第五标段,179.0,中城首建（北京）建设工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd74,2022-11-18,康保县2022年造林工程封山育林项目施工第六标段,174.0,中海城建（北京）建设工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd75,2022-11-17,行唐县唐尧大道高速南口至正繁线高速北口段绿化提升改造项目,4673.0,河北旭涵建筑工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd76,2022-11-17,承德市御道口牧场管理区2022年度中央财政林业改革发展资金造林补助项目（第一标段）,300.0,河北塞外天丞建设工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd77,2022-11-17,承德市御道口牧场管理区2022年度中央财政林业改革发展资金造林补助项目（第二标段）,504.0,承德御道盛青林业发展有限公司,河北,2022,11
6523fe0fe56a2f842023bd78,2022-11-14,2022年村庄绿化提升月项目,177.0,中嘉康弘建筑工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd79,2022-11-14,张家口市太行山（河北）生态综合治理项目-蔚县2022年退化林修复（补植补造）第一标段（施工）,387.0,蔚县忠林绿化工程有限责任公司,河北,2022,11
6523fe0fe56a2f842023bd7a,2022-11-14,张家口市太行山（河北）生态综合治理项目—蔚县2022年退化林修复（补植补造）第二、第三、第四标段(施工)-第四标段,117.0,蔚县柏欣绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd7b,2022-11-14,张家口市太行山（河北）生态综合治理项目—蔚县2022年退化林修复（补植补造）第二、第三、第四标段(施工)-第三标段,111.0,张家口沁园景观绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd7c,2022-11-14,张家口市太行山（河北）生态综合治理项目—蔚县2022年退化林修复（补植补造）第二、第三、第四标段(施工)-第二标段,226.0,蔚县通悦市政服务有限公司,河北,2022,11
6523fe0fe56a2f842023bd7d,2022-11-14,兴隆县2022年度燕山山地（环首都）生态综合治理项目林业建设（退化林修复）三标段,119.0,承德蓝园园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd7e,2022-11-14,兴隆县2022年度燕山山地（环首都）生态综合治理项目林业建设（退化林修复）二标段,218.0,兴隆县鹏云园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd7f,2022-11-14,兴隆县2022年度燕山山地（环首都）生态综合治理项目林业建设（退化林修复）一标段,350.0,承德兴隆县圣森工程服务有限责任公司,河北,2022,11
6523fe0fe56a2f842023bd80,2022-11-11,天山大街（松花江道-长江大道）（珠江道-信工路）大修工程-景观绿化工程,201.0,河北永友建筑安装工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd81,2022-11-10,启动区XAQD-0024、XAQD-0025号地块项目园林景观工程,3258.0,安徽水利生态环境建设有限公司,河北,2022,11
6523fe0fe56a2f842023bd82,2022-11-08,保定国家大学科技园科创分园项目（生产性服务业）一期园林景观工程,1695.0,河北春晓园林工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd83,2022-11-08,河北省邢台市太行山（河北）生态综合治理项目2022年人工造林（寺沟南项目区、龙尾尖项目区、龙化项目区、古道项目区）三标段,142.0,河北伏尔泰园林绿化有限公司,河北,2022,11
6523fe0fe56a2f842023bd84,2022-11-08,河北省邢台市太行山（河北）生态综合治理项目2022年人工造林（寺沟南项目区、龙尾尖项目区、龙化项目区、古道项目区）一标段,119.0,邢台木祺园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd85,2022-11-08,河北省邢台市太行山（河北）生态综合治理项目2022年人工造林（寺沟南项目区、龙尾尖项目区、龙化项目区、古道项目区）二标段,111.0,邢台登禄水利工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd86,2022-11-08,河北省邢台市太行山（河北）生态综合治理项目2022年人工造林（寺沟南项目区、龙尾尖项目区、龙化项目区、古道项目区）四标段,104.0,邢台华凯市政工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd87,2022-11-07,石家庄国际会展中心绿化景观提升工程,936.0,永通建设工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd88,2022-11-04,承德县2022年度燕山山地（滦河中游）生态综合治理项目林业建设（人工造林、封山育林）三标段,256.0,承德全诚建筑安装工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd89,2022-11-04,承德县2022年度燕山山地（滦河中游）生态综合治理项目林业建设（人工造林、封山育林）一标段,252.0,承德县盛坤绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd8a,2022-11-04,张家口市崇礼区2022年燕山山地生态综合治理项目-林业建设工程,1547.0,张家口塞林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd8b,2022-11-04,承德县2022年度燕山山地（滦河中游）生态综合治理项目林业建设（人工造林、封山育林）二标段,286.0,承德新叶园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd8c,2022-11-03,2022年-2023年唐山南湖旅游景区绿化养护项目十一标段,140.0,唐山博凯市政园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd8d,2022-11-03,2022年-2023年唐山南湖旅游景区绿化养护项目十标段,194.0,博润建设集团有限公司,河北,2022,11
6523fe0fe56a2f842023bd8e,2022-11-03,2022年-2023年唐山南湖旅游景区绿化养护项目九标段,147.0,河北省朔兴建筑工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd8f,2022-11-03,2022年-2023年唐山南湖旅游景区绿化养护项目八标段,143.0,唐山市新星市政园林建设工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd90,2022-11-03,2022年-2023年唐山南湖旅游景区绿化养护项目七标段,191.0,唐山成泽建设有限公司,河北,2022,11
6523fe0fe56a2f842023bd91,2022-11-03,2022年-2023年唐山南湖旅游景区绿化养护项目六标段,156.0,山东英蓝建设工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd92,2022-11-03,2022年-2023年唐山南湖旅游景区绿化养护项目五标段,169.0,河北首顺建设工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd93,2022-11-03,2022年-2023年唐山南湖旅游景区绿化养护项目四标段,157.0,中安银城科技有限公司,河北,2022,11
6523fe0fe56a2f842023bd94,2022-11-03,2022年-2023年唐山南湖旅游景区绿化养护项目三标段,227.0,唐山海明达建筑工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd95,2022-11-03,2022年-2023年唐山南湖旅游景区绿化养护项目二标段,240.0,迁安市势虹建筑工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd96,2022-11-03,2022年-2023年唐山南湖旅游景区绿化养护项目一标段,264.0,唐山步春建筑有限公司,河北,2022,11
6523fe0fe56a2f842023bd97,2022-11-03,2022年-2023年唐山南湖旅游景区外绿化养护项目一标段,276.0,唐山怡景市政园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd98,2022-11-03,2022年-2023年唐山南湖旅游景区外绿化养护项目二标段,99.0,唐山市利安市政园林绿化工程有限公司,河北,2022,11
6523fe0fe56a2f842023bd99,2022-11-01,京张铁路怀来站站前广场景观工程,1199.0,河北京西建设集团有限公司,河北,2022,11
6523fe0fe56a2f842023bd9a,2022-11-29,2023年西青区环内工一号路等园林绿化设施养管服务项目,145.0,江苏尧塘园林绿化集团有限公司,天津,2022,11
6523fe0fe56a2f842023bd9b,2022-11-29,2023年西青区环内外环线内侧（复康路—友谊南路以西）园林绿化设施养管服务项目,415.0,天津尚艺市政工程有限公司,天津,2022,11
6523fe0fe56a2f842023bd9c,2022-11-28,滨海新区 2020 年绿色生态屏障建设一期工程（官港片区项目）设计服务,94.0,国信腾远(北京)工程设计有限公司,天津,2022,11
6523fe0fe56a2f842023bd9d,2022-11-25,2023年西青区环内西青道和青云桥桥区园林绿化设施养管服务项目,159.0,天津浩蓉市政园林工程有限公司,天津,2022,11
6523fe0fe56a2f842023bd9e,2022-11-25,2023年西青区环内复康西路等园林绿化设施养管服务项目,176.0,天津市园林建设有限公司,天津,2022,11
6523fe0fe56a2f842023bd9f,2022-11-25,2023年西青区环内友谊南路等园林绿化设施养管服务项目,392.0,天津绿苑园林绿化工程有限公司,天津,2022,11
6523fe0fe56a2f842023bda0,2022-11-25,2023年西青区环内外环线内侧（子牙河—复康路）园林绿化设施养管服务项目,420.0,天津市春秋源林市政工程有限公司,天津,2022,11
6523fe0fe56a2f842023bda1,2022-11-22,金桥街宁静高速西侧津滨高速公路南匝道节点景观绿化养护项目,108.0,天津金萱伟新建筑工程有限公司,天津,2022,11
6523fe0fe56a2f842023bda2,2022-11-22,市政园林所2022年60万以下绿化项目迁移部分,331.0,天津恒鑫通绿化工程有限公司,天津,2022,11
6523fe0fe56a2f842023bda3,2022-11-17,2022华明高新区华丰路东侧、华兴路北段、华裕路及映春路绿化养护,198.0,天津万亿达建设工程有限公司,天津,2022,11
6523fe0fe56a2f842023bda4,2022-11-17,2022年华明高新区华明大道、弘程道、弘泰道、弘轩道、弘晟道及华瑞路绿化养护,171.0,天津市植茵美园林工程有限公司,天津,2022,11
6523fe0fe56a2f842023bda5,2022-11-15,2022年津南区主要道路行道树和绿篱栽植提升项目,198.0,天津豪景园林工程有限公司,天津,2022,11
6523fe0fe56a2f842023bda6,2022-11-11,赤龙南街园林绿化养护管理项目,922.0,天津科瑞达市政工程有限公司,天津,2022,11
6523fe0fe56a2f842023bda7,2022-11-11,2022年度新港街道办事处绿化养管项目第1包,69.0,天津市腾达祥建筑工程有限公司,天津,2022,11
6523fe0fe56a2f842023bda8,2022-11-11,2022年度新港街道办事处绿化养管项目第2包,79.0,天津民森建设有限公司,天津,2022,11
6523fe0fe56a2f842023bda9,2022-11-09,大黄堡湿地保护与修复治理工程-龙凤河（黄沙河节制闸-西安子段）南堤绿化提升工程,69.0,天津新耀建设工程有限公司,天津,2022,11
6523fe0fe56a2f842023bdaa,2022-11-09,武清区环城生态林养护项目,494.0,天津承鸿伟业建筑工程有限公司,天津,2022,11
6523fe0fe56a2f842023bdab,2022-11-04,口袋公园和见缝插绿绿化项目提升服务项目,695.0,天津泰达绿化科技集团股份有限公司,天津,2022,11
6523fe0fe56a2f842023bdac,2022-11-03,金钟新市镇思源东路新中村段绿化养管工程,161.0,天津市中滨园林工程有限公司,天津,2022,11
6523fe0fe56a2f842023bdad,2022-11-01,2022-2023年度中德生态城市政及绿化养护服务项目,99.0,天津崇泰世纪园林工程有限公司,天津,2022,11
6523fe0fe56a2f842023bdae,2022-11-01,北辰区外环线外侧500米绿化带养护管理服务项目,250.0,天津青川科技发展有限公司,天津,2022,11
6523fe10e56a2f842023bdb0,2022-10-31,房山区第二至第四阶段河道日常维护养护项目,686.0,北京市首发天人生态景观有限公司,北京,2022,10
6523fe10e56a2f842023bdb1,2022-10-31,北京市房山区园林绿化局2022年城市绿化建设补助项目,148.0,北京市兴南园林绿化有限责任公司,北京,2022,10
6523fe10e56a2f842023bdb2,2022-10-28,朝阳区平原生态林管护项目林木抚育管理服务采购项目第1包,159.0,北京金三环园林绿化工程有限公司,北京,2022,10
6523fe10e56a2f842023bdb3,2022-10-28,朝阳区平原生态林管护项目林木抚育管理服务采购项目第2包,198.0,北京世纪泰景园林绿化有限公司,北京,2022,10
6523fe10e56a2f842023bdb4,2022-10-28,海淀区上庄镇林下便民健康步道建设工程,346.0,北京上兴绿业园林绿化有限公司,北京,2022,10
6523fe10e56a2f842023bdb5,2022-10-28,昌平区马池口镇2014年、2019年平原地区造林工程养护管理项目（第二标段）,569.0,北京绿迪源园林绿化有限责任公司,北京,2022,10
6523fe10e56a2f842023bdb6,2022-10-28,昌平区马池口镇2019年平原地区造林工程养护管理项目（第三标段）,183.0,北京如景生态园林绿化有限公司,北京,2022,10
6523fe10e56a2f842023bdb7,2022-10-28,杨镇工业区绿化提升工程杨镇工业区绿化提升工程,177.0,北京青乔园林绿化有限公司,北京,2022,10
6523fe10e56a2f842023bdb8,2022-10-28,昌平区马池口镇2014年平原地区造林工程养护管理项目（第一标段）,245.0,北京翰林生态建设有限公司,北京,2022,10
6523fe10e56a2f842023bdb9,2022-10-27,顺义区舞彩浅山郊野公园月明涧沟、酸枣峪沟水毁整修加固工程,1288.0,北京天房绿茵园林绿化工程有限公司,北京,2022,10
6523fe10e56a2f842023bdba,2022-10-27,房山区琉璃河镇FS06-0101-6006、6007地块（董家林、黄土坡两村安置房）项目（1#住宅楼等28项）园林景观工程,2153.0,北京京林园林集团有限公司,北京,2022,10
6523fe10e56a2f842023bdbb,2022-10-27,金域缇香小区北侧环境整治工程,244.0,北京锦绣华源园林绿化有限公司,北京,2022,10
6523fe10e56a2f842023bdbc,2022-10-27,玉泉营街道2022年背街小巷环境精细化整治施工项目,396.0,北京花乡花木集团有限公司,北京,2022,10
6523fe10e56a2f842023bdbd,2022-10-26,北京市密云水库周边国土绿化试点示范项目（四标段）,4772.0,北京路桥海威园林绿化有限公司,北京,2022,10
6523fe10e56a2f842023bdbe,2022-10-26,北京市密云水库周边国土绿化试点示范项目（六标段）,5142.0,北京丹青园林绿化有限责任公司,北京,2022,10
6523fe10e56a2f842023bdbf,2022-10-26,北京市密云水库周边国土绿化试点示范项目（五标段）,5167.0,北京市园林设计工程有限公司,北京,2022,10
6523fe10e56a2f842023bdc0,2022-10-26,北京市房山区青龙湖镇人民政府房山区2013年、2014年、2017年、2018年、2020年平原造林工程养护项目（2022年）（青龙湖镇）,1547.0,北京美景绿都园林绿化工程有限公司,北京,2022,10
6523fe10e56a2f842023bdc1,2022-10-26,北京市房山区青龙湖镇人民政府房山区2012年、2015年、2019年平原造林工程养护项目（2022年）（青龙湖镇）,1763.0,北京聚宝林园林绿化工程有限公司,北京,2022,10
6523fe10e56a2f842023bdc2,2022-10-26,中央财政森林抚育补助项目（第二批）林木抚育管理服务采购项目,100.0,北京荣林园林绿化有限责任公司,北京,2022,10
6523fe10e56a2f842023bdc3,2022-10-26,北京市房山区青龙湖镇人民政府房山区2014年平原造林工程养护项目（2022年）（青龙湖镇上万项目区）,327.0,北京市昊一大林业开发有限公司,北京,2022,10
6523fe10e56a2f842023bdc4,2022-10-25,温榆河公园昌平段（二期）建设工程一标段,3038.0,北京福森园林绿化工程有限公司,北京,2022,10
6523fe10e56a2f842023bdc5,2022-10-24,北京市密云水库周边国土绿化试点示范项目（一标段）,4655.0,北京市园林绿化集团有限公司,北京,2022,10
6523fe10e56a2f842023bdc6,2022-10-24,中国国际航空股份有限公司飞行模拟训练基地二期建设项目（综合教学楼等2项、体能训练中心用房等3项）园林绿化工程（二次招标）,762.0,江苏澳洋生态园林股份有限公司,北京,2022,10
6523fe10e56a2f842023bdc7,2022-10-24,大兴新城核心区埝坛安置房项目-园林绿化工程,2172.0,北京乾建绿化工程有限公司,北京,2022,10
6523fe10e56a2f842023bdc8,2022-10-24,北京市海淀区地铁16号线北安河车辆段综合利用项目HD00-0700-0001、0002、0003、0004地块A334托幼用地、F3其他类多功能用地、R2二类居住用地项目（A-1#住宅楼等18项、A-19#住宅楼等24项）园林绿化工程,2996.0,北京京林园林集团有限公司,北京,2022,10
6523fe10e56a2f842023bdc9,2022-10-24,北京市密云水库周边国土绿化试点示范项目（二标段）,4836.0,北京金都园林绿化有限责任公司,北京,2022,10
6523fe10e56a2f842023bdca,2022-10-24,北京市密云水库周边国土绿化试点示范项目（三标段）,4525.0,北京市首发天人生态景观有限公司,北京,2022,10
6523fe10e56a2f842023bdcb,2022-10-21,轨道交通机场线车辆段改扩建工程（含机场线10KV环网改造工程）绿化工程,141.0,北京五环清馨园林绿化有限公司,北京,2022,10
6523fe10e56a2f842023bdcc,2022-10-21,镇海寺（二期）城市公园管护项目林木抚育管理服务采购项目第1包,59.0,北京绿迪源园林绿化有限责任公司,北京,2022,10
6523fe10e56a2f842023bdcd,2022-10-21,镇海寺（二期）城市公园管护项目林木抚育管理服务采购项目第2包,42.0,北京绿盛地合工程有限责任公司,北京,2022,10
6523fe10e56a2f842023bdce,2022-10-21,铁路沿线环境提升任务补助资金园林绿化工程施工采购项目,442.0,北京中苑盛世建筑工程有限公司,北京,2022,10
6523fe10e56a2f842023bdcf,2022-10-20,行政办公区二期南部公共绿地建设项目（一标段）,541.0,北京龙腾园林绿化工程有限公司,北京,2022,10
6523fe10e56a2f842023bdd0,2022-10-20,顺义区舞彩浅山郊野公园一期建设工程运维绿化养护及维修管理项目,4152.0,北京天房绿茵园林绿化工程有限公司,北京,2022,10
6523fe10e56a2f842023bdd1,2022-10-20,采育镇2022-2023年42个村村内绿化美化养护项目,180.0,北京采育锦昊晟绿化管理有限公司,北京,2022,10
6523fe10e56a2f842023bdd2,2022-10-20,2022石景山裸地治理其他林业服务采购项目,384.0,北京盛景洁源园林绿化有限公司,北京,2022,10
6523fe10e56a2f842023bdd3,2022-10-19,北京市昌平区北七家镇（未来科学城南区）C-16地块R2二类居住用地项目（1#住宅楼等26项）园林绿化工程(施工),1914.0,北京金都园林绿化有限责任公司,北京,2022,10
6523fe10e56a2f842023bdd4,2022-10-19,通州区通清路（原觅西路）（京津公路-市界）道路工程-绿化工程施工,392.0,北京路桥海威园林绿化有限公司,北京,2022,10
6523fe10e56a2f842023bdd5,2022-10-19,通州区漷马路（九德路-张采路）道路工程-绿化工程,163.0,北京路桥诺亚方舟园林绿化有限公司,北京,2022,10
6523fe10e56a2f842023bdd6,2022-10-19,2022年密云区古树保护项目,388.0,北京京彩弘景生态建设有限公司,北京,2022,10
6523fe10e56a2f842023bdd7,2022-10-18,北京市房山区韩村河镇人民政府房山区2012-2020年平原造林工程养护项目（2022年）（韩村河镇）（一标段）,187.0,北京壹山丰景园林绿化工程有限公司,北京,2022,10
6523fe10e56a2f842023bdd8,2022-10-18,北京市房山区韩村河镇人民政府房山区2012-2020年平原造林工程养护项目（2022年）（韩村河镇）（三标段）,233.0,北京韩建园林绿化有限公司,北京,2022,10
6523fe10e56a2f842023bdd9,2022-10-18,十三陵镇“疏解整治促提升”专项行动2022年度第一批提升项目-泰陵园村内环境提升项目,79.0,北京百环园林绿化工程有限公司,北京,2022,10
